"CapDate","SVL","Tag","Occasion","Sex","Sex40"
2014-10-24,42,"R-N37",5,"f","f"
2014-10-24,34,NA,5,"u","u"
2014-10-24,36,"R-N39",5,"u","u"
2014-10-24,40,"R-N40",5,"m","m"
2014-10-24,40,"R-N41",5,"f","f"
2014-10-24,35,"R-N42",5,"u","u"
2014-10-24,36,"R-N43",5,"u","u"
2014-10-24,39,"R-N44",5,"u","u"
2014-10-24,38,"R-N45",5,"u","u"
2014-10-24,36,"R-N46",5,"u","u"
2014-10-24,40,"R-N47",5,"f","f"
2014-10-24,36,"R-N49",5,"u","u"
2014-10-24,32,NA,5,"u","u"
2014-10-24,50,"O-C33",5,"f","f"
2014-10-24,37,"G-M71",5,"m","u"
2014-10-24,42,"G-M72",5,"f","f"
2014-10-24,36,"G-M73",5,"u","u"
2014-10-24,45,"G-M74",5,"m","m"
2014-10-24,40,"G-M75",5,"f","f"
2014-10-24,41,"G-M76",5,"f","f"
2014-10-24,38,"G-M77",5,"u","u"
2014-10-24,43,"G-M79",5,"f","f"
2014-10-24,41,"G-M80",5,"m","f"
2014-10-24,45,"G-M81",5,"m","m"
2014-10-24,36,"G-M82",5,"u","u"
2014-10-24,50,"R-N50",5,"f","f"
2014-10-24,43,"R-N51",5,"m","m"
2014-10-27,44,"O-C96",5,"m","m"
2014-10-27,41,"G-M84",5,"m","f"
2014-10-27,39,"R-N53",5,"m","u"
2014-10-27,38,"R-N54",5,"u","u"
2014-10-27,41,"R-N55",5,"f","f"
2014-10-27,39,"G-M87",5,"m","u"
2014-10-27,34,NA,5,"u","u"
2014-10-27,39,"R-N57",5,"u","u"
2014-10-27,44,"R-N59",5,"f","f"
2014-10-27,38,"R-N60",5,"u","u"
2014-10-27,33,NA,5,"u","u"
2014-10-27,21,NA,5,"u","u"
2014-10-27,33,NA,5,"u","u"
2014-10-27,29,NA,5,"u","u"
2014-10-27,32,NA,5,"u","u"
2014-10-27,31,NA,5,"u","u"
2014-10-27,29,NA,5,"u","u"
2014-10-27,33,NA,5,"u","u"
2014-10-27,33,NA,5,"u","u"
2014-10-27,28,NA,5,"u","u"
2014-10-30,34,"X-X00",5,"u","u"
2014-10-30,41,"R-N61",5,"f","f"
2014-10-30,38,"R-N62",5,"m","u"
2014-10-30,41,"R-N63",5,"f","f"
2014-10-30,37,"R-N64",5,"u","u"
2014-10-30,37,"R-N65",5,"u","u"
2014-10-30,36,"R-N66",5,"u","u"
2014-10-30,41,"R-N67",5,"m","f"
2014-10-30,40,"R-N69",5,"f","f"
2014-10-30,48,"R-N70",5,"f","f"
2014-10-30,46,"R-N03",5,"m","m"
2014-10-30,44,"O-O00",5,"m","m"
2014-10-30,48,NA,5,"f","f"
2014-10-30,38,"R-N71",5,"u","u"
2014-10-30,43,"R-N72",5,"f","f"
2014-10-30,42,"R-N73",5,"f","f"
2014-10-30,46,"R-N74",5,"m","m"
2014-10-30,44,"R-N75",5,"f","f"
2014-10-30,43,"G-B71",5,"m","m"
2014-10-30,47,"R-N16",5,"m","m"
2014-10-30,40,"R-N76",5,"f","f"
2014-10-30,44,"R-N13",5,"f","f"
2014-10-30,44,"R-N14",5,"f","f"
2014-10-30,43,"R-N77",5,"m","m"
2014-10-30,42,"R-N79",5,"m","f"
2014-10-30,47,"R-N19",5,"f","f"
2014-10-30,42,"R-N12",5,"f","f"
2014-10-30,39,"R-N80",5,"u","u"
2014-10-30,38,"R-N90",5,"u","u"
2014-10-30,41,"R-N09",5,"m","m"
2014-10-30,38,"R-N91",5,"u","u"
2014-10-30,41,"R-N92",5,"m","m"
2014-10-30,44,"R-N93",5,"f","f"
2014-10-30,38,"R-N94",5,"u","u"
2014-10-30,41,"R-N25",5,"f","f"
2014-10-30,40,"R-N22",5,"m","m"
2014-10-30,38,"R-N95",5,"u","u"
2014-10-30,43,"R-N96",5,"f","f"
2014-10-30,40,"R-N97",5,"m","m"
2014-10-31,38,"O-D00",5,"u","u"
2014-10-31,41,"O-D01",5,"f","f"
2014-10-31,40,"R-N98",5,"m","m"
2014-10-31,42,"R-N99",5,"m","m"
2014-10-31,40,"O-D02",5,"m","m"
2014-10-31,36,"R-N81",5,"u","u"
2014-10-31,46,"O-O97",5,"m","m"
2014-10-31,43,"R-N82",5,"m","m"
2014-10-31,47,"O-O96",5,"m","m"
2014-10-31,46,"R-S01",5,"f","f"
2014-10-31,40,"R-S00",5,"f","f"
2014-10-31,35,NA,5,"u","u"
2014-10-31,42,"R-S03",5,"f","f"
2014-10-31,40,"R-S02",5,"m","m"
2014-10-31,45,"R-S04",5,"m","m"
2014-10-31,39,"R-S05",5,"u","u"
2014-10-31,37,"R-S07",5,"u","u"
2014-10-31,40,"R-S06",5,"f","f"
2014-10-31,44,"R-S10",5,"f","f"
2014-10-31,43,"R-S09",5,"f","f"
2014-10-31,45,"R-S11",5,"f","m"
2014-10-31,34,NA,5,"u","u"
2014-10-31,49,"O-O99",5,"f","f"
2014-10-31,40,"R-S12",5,"m","m"
2014-10-31,42,"R-S13",5,"m","m"
2014-10-31,40,"R-S14",5,"m","m"
2014-10-31,38,"R-S15",5,"u","u"
2014-10-31,43,"R-S16",5,"m","m"
2014-10-31,37,"R-S17",5,"u","u"
2014-10-31,43,"R-S19",5,"f","f"
2014-10-31,44,"R-S20",5,"f","f"
2014-10-31,42,"R-S21",5,"m","m"
2014-10-31,40,"R-S23",5,"f","f"
2014-10-31,46,"R-S22",5,"f","f"
2014-10-31,41,"R-S24",5,"m","m"
2014-10-31,44,"R-S25",5,"f","f"
2014-10-31,38,"R-S26",5,"u","u"
2014-10-31,38,"R-S29",5,"u","u"
2014-10-31,41,"R-S27",5,"m","m"
2014-10-31,40,"R-S30",5,"f","f"
2014-10-31,42,"R-S32",5,"m","m"
2014-10-31,38,"R-S31",5,"u","u"
2014-10-31,36,"R-S33",5,"u","u"
2014-10-31,40,"R-S34",5,"m","m"
2014-10-31,50,"O-E78",5,"f","f"
2014-10-31,40,"R-S36",5,"m","m"
2014-10-31,42,"R-S35",5,"f","f"
2014-10-31,43,"R-S37",5,"m","m"
2014-10-31,41,"R-S39",5,"f","f"
2014-10-31,41,"R-S40",5,"f","f"
2014-10-31,43,"R-S41",5,"m","m"
2014-11-01,36,"O-D03",5,"u","u"
2014-11-01,41,"O-D05",5,"f","f"
2014-11-01,40,"O-D06",5,"f","f"
2014-11-01,38,"O-D07",5,"u","u"
2014-11-01,44,"O-D09",5,"m","m"
2014-11-01,37,"O-D10",5,"u","u"
2014-11-01,38,"O-D11",5,"u","u"
2014-11-01,37,"O-D12",5,"u","u"
2014-11-01,45,"R-N31",5,"m","m"
2014-11-01,36,"O-D13",5,"u","u"
2014-11-01,45,"G-M64",5,"m","m"
2014-11-01,39,"O-D14",5,"u","u"
2014-11-01,40,"O-D15",5,"f","f"
2014-11-01,43,"O-D16",5,"f","f"
2014-11-01,36,"O-D17",5,"u","u"
2014-11-01,43,"O-D19",5,"f","f"
2014-11-01,41,"G-M70",5,"m","m"
2014-11-01,36,"O-D20",5,"u","u"
2014-11-01,41,"O-D21",5,"f","f"
2015-04-05,42,"R-S56",6,"f","f"
2015-04-05,43,"R-S57",6,"m","m"
2015-04-05,41,"R-S59",6,"m","m"
2015-04-05,43,"R-S60",6,"f","f"
2015-04-05,46,"R-S61",6,"m","m"
2015-04-05,46,"O-C96",6,"m","m"
2015-04-05,40,"R-S62",6,"m","m"
2015-04-05,41,"R-S63",6,"m","m"
2015-04-05,42,"R-S64",6,"m","m"
2015-04-05,43,"R-S65",6,"m","m"
2015-04-05,49,"R-S66",6,"f","f"
2015-04-05,40,"R-S67",6,"f","f"
2015-04-05,41,"R-S69",6,"m","m"
2015-04-05,48,"R-S70",6,"f","f"
2015-04-05,42,"G-M84",6,"m","m"
2015-04-05,41,"R-S71",6,"f","f"
2015-04-05,44,"R-S72",6,"m","m"
2015-04-05,45,"R-S73",6,"f","f"
2015-04-05,41,"R-S74",6,"m","m"
2015-04-05,39,"R-S75",6,"m","u"
2015-04-05,45,"R-S76",6,"f","f"
2015-04-05,45,"R-S77",6,"f","f"
2015-04-05,42,"R-S79",6,"m","m"
2015-04-05,45,"R-N59",6,"f","f"
2015-04-05,46,"R-S80",6,"m","m"
2015-04-05,42,"O-D25",6,"m","m"
2015-04-05,49,"O-D27",6,"f","f"
2015-04-05,41,"O-D29",6,"m","m"
2015-04-05,45,NA,6,"u","u"
2015-04-05,39,"O-D30",6,"u","u"
2015-04-05,41,"O-D31",6,"m","m"
2015-04-05,45,"O-D32",6,"m","m"
2015-04-05,44,"O-D33",6,"f","f"
2015-04-05,45,"O-D34",6,"f","f"
2015-04-05,44,"O-D36",6,"m","m"
2015-04-05,40,"O-D37",6,"m","m"
2015-04-05,40,"O-D39",6,"m","m"
2015-04-05,49,"O-D41",6,"f","f"
2015-04-05,41,"O-D40",6,"m","m"
2015-04-05,44,"O-D42",6,"m","m"
2015-04-05,45,"O-D43",6,"f","f"
2015-04-05,42,"G-M87",6,"m","m"
2015-04-05,44,"O-D45",6,"m","m"
2015-04-05,43,"O-D46",6,"f","f"
2015-04-05,45,"O-D49",6,"f","f"
2015-04-05,41,"O-D51",6,"m","m"
2015-04-05,41,"O-D50",6,"m","m"
2015-04-05,40,"O-D52",6,"m","m"
2015-04-05,48,"O-D53",6,"f","f"
2015-04-05,43,"O-D54",6,"f","f"
2015-04-05,41,"O-D44",6,"f","m"
2015-04-17,43,"O-D55",6,"m","m"
2015-04-17,43,"O-D56",6,"m","m"
2015-04-17,47,"O-D57",6,"f","f"
2015-04-17,42,"O-D59",6,"m","m"
2015-04-17,43,"O-D60",6,"m","m"
2015-04-17,41,"O-D61",6,"f","f"
2015-04-17,38,"O-D62",6,"u","u"
2015-04-17,43,"O-D63",6,"m","m"
2015-04-17,47,"O-D64",6,"f","f"
2015-04-17,46,"O-D65",6,"f","f"
2015-04-17,42,"R-S81",6,"m","m"
2015-04-17,40,"R-S82",6,"m","m"
2015-04-17,46,"G-M32",6,"m","m"
2015-04-17,38,"R-S83",6,"u","u"
2015-04-17,46,"R-S84",6,"f","f"
2015-04-17,42,"R-S85",6,"f","f"
2015-04-17,46,"R-S86",6,"f","f"
2015-04-17,43,"R-S87",6,"m","m"
2015-04-17,45,"R-S89",6,"f","f"
2015-04-17,44,"R-S90",6,"m","m"
2015-04-17,44,"R-S91",6,"m","m"
2015-04-17,44,"R-S92",6,"f","f"
2015-04-17,46,"R-S93",6,"f","f"
2015-04-17,44,"R-S94",6,"f","f"
2015-04-17,42,"R-S95",6,"m","m"
2015-04-17,43,"R-S96",6,"m","m"
2015-04-18,45,"R-S97",6,"f","f"
2015-04-18,41,"R-S99",6,"m","m"
2015-04-18,44,"O-D69",6,"m","m"
2015-04-18,45,"R-R01",6,"f","f"
2015-04-18,41,"R-R02",6,"m","m"
2015-04-18,47,"O-O52",6,"f","f"
2015-04-18,44,"R-R03",6,"m","m"
2015-04-18,45,"R-R05",6,"f","f"
2015-04-18,44,"R-R06",6,"m","m"
2015-04-18,47,"R-R07",6,"f","f"
2015-04-18,39,"R-R09",6,"m","u"
2015-04-18,44,"R-R10",6,"f","f"
2015-04-18,43,"R-R11",6,"f","f"
2015-04-18,40,"R-R12",6,"m","m"
2015-04-18,36,"R-R13",6,"u","u"
2015-04-18,50,"R-N50",6,"f","f"
2015-04-18,42,"R-R14",6,"f","f"
2015-04-18,42,"R-R15",6,"m","m"
2015-04-18,41,"R-R16",6,"m","m"
2015-04-18,39,"X-X00",6,"u","u"
2015-04-18,43,"R-R17",6,"m","m"
2015-04-18,43,"R-N62",6,"m","m"
2015-04-18,49,"R-R19",6,"f","f"
2015-04-18,40,"R-R20",6,"m","m"
2015-04-18,40,"R-R21",6,"f","f"
2015-04-18,40,"O-D66",6,"u","m"
2015-04-18,46,"O-D67",6,"f","f"
2015-04-18,41,"R-R00",6,"m","m"
2015-04-18,49,"O-D71",6,"f","f"
2015-04-18,41,"O-D70",6,"m","m"
2015-04-18,44,"R-N35",6,"m","m"
2015-04-18,45,"O-D72",6,"m","m"
2015-04-18,39,"O-D73",6,"u","u"
2015-04-18,41,"G-M71",6,"m","m"
2015-04-18,39,"O-D74",6,"u","u"
2015-04-18,40,"O-D75",6,"m","m"
2015-04-18,46,"O-D76",6,"f","f"
2015-04-18,40,"O-D77",6,"m","m"
2015-04-18,41,"O-D79",6,"f","f"
2015-04-18,39,"R-N49",6,"u","u"
2015-04-18,39,"O-D80",6,"u","u"
2015-04-18,43,"O-D81",6,"f","f"
2015-04-18,39,"O-D82",6,"u","u"
2015-04-18,47,"O-D83",6,"f","f"
2015-04-18,44,"O-D84",6,"f","f"
2015-04-18,42,"O-D85",6,"m","m"
2015-04-18,47,"R-N61",6,"f","f"
2015-04-18,43,"O-D87",6,"f","f"
2015-04-18,38,"O-D90",6,"u","u"
2015-04-18,50,"O-D91",6,"f","f"
2015-04-19,48,"O-D94",6,"f","f"
2015-04-19,47,"O-D95",6,"f","f"
2015-04-19,43,"O-D96",6,"f","f"
2015-04-19,40,"O-D97",6,"m","m"
2015-04-19,46,"O-D99",6,"m","m"
2015-04-19,48,"R-R22",6,"f","f"
2015-04-19,47,"R-N69",6,"f","f"
2015-04-19,44,"R-N67",6,"m","m"
2015-04-19,45,"R-R23",6,"f","f"
2015-04-19,45,"R-R24",6,"f","f"
2015-04-19,41,"R-R25",6,"m","m"
2015-04-19,46,"R-R26",6,"f","f"
2015-04-19,46,"R-R27",6,"f","f"
2015-04-19,42,"R-N11",6,"f","f"
2015-04-19,44,"R-N12",6,"f","f"
2015-04-19,45,"R-R29",6,"f","f"
2015-04-19,40,"R-R30",6,"f","f"
2015-04-19,44,"G-B71",6,"m","m"
2015-04-19,47,"R-N75",6,"f","f"
2015-04-19,45,"R-R31",6,"f","m"
2015-04-19,41,"R-R32",6,"m","m"
2015-04-19,42,"R-N79",6,"m","m"
2015-04-19,46,"R-R33",6,"f","f"
2015-04-19,46,"R-R34",6,"f","f"
2015-04-19,49,"R-R35",6,"f","f"
2015-04-19,49,"R-N19",6,"f","f"
2015-04-19,43,"R-R36",6,"f","f"
2015-04-19,42,"O-O00",6,"m","m"
2015-04-19,43,"R-R37",6,"f","f"
2015-04-19,43,"R-R39",6,"m","m"
2015-04-19,51,"R-N24",6,"f","f"
2015-04-19,44,"R-N04",6,"f","f"
2015-04-19,46,"R-R40",6,"f","f"
2015-04-19,44,"R-N25",6,"f","f"
2015-04-19,42,"R-R41",6,"m","m"
2015-04-19,45,"R-R42",6,"m","m"
2015-04-19,43,"R-R43",6,"f","f"
2015-04-22,40,"R-R44",6,"m","m"
2015-04-22,45,"R-R45",6,"f","f"
2015-04-22,43,"R-R46",6,"f","f"
2015-04-22,41,"R-R47",6,"m","m"
2015-04-22,41,"R-R49",6,"m","m"
2015-04-22,44,"R-R50",6,"f","f"
2015-04-22,43,"R-R51",6,"m","m"
2015-04-22,44,"R-R52",6,"m","m"
2015-04-22,45,"R-R54",6,"f","f"
2015-04-22,45,"O-G00",6,"f","f"
2015-04-22,43,"O-G01",6,"m","m"
2015-04-22,43,"O-G02",6,"f","f"
2015-04-22,43,"O-G03",6,"f","f"
2015-04-22,46,"G-M64",6,"m","m"
2015-04-22,40,"O-G04",6,"m","m"
2015-04-22,44,"O-G05",6,"f","f"
2015-04-22,42,"O-G06",6,"m","m"
2015-04-22,42,"O-G07",6,"m","m"
2015-04-22,40,"O-G09",6,"m","m"
2015-04-22,40,"O-G10",6,"m","m"
2015-04-22,38,"O-G11",6,"u","u"
2015-04-22,46,"O-G12",6,"f","f"
2015-04-22,44,"O-G13",6,"f","f"
2015-04-22,43,"O-G14",6,"f","f"
2015-04-22,36,"O-G15",6,"u","u"
2015-04-22,44,"O-G16",6,"f","f"
2015-04-24,42,"O-G17",6,"m","m"
2015-04-24,49,"O-G19",6,"f","f"
2015-04-24,42,"O-G20",6,"f","f"
2015-04-24,44,"O-G21",6,"m","m"
2015-04-24,40,"O-G22",6,"m","m"
2015-04-24,46,"O-G23",6,"f","f"
2015-04-24,41,"O-G25",6,"f","f"
2015-04-24,40,"O-G26",6,"f","f"
2015-04-24,42,"O-G27",6,"m","m"
2015-04-24,40,"O-G29",6,"f","f"
2015-04-24,40,"O-G30",6,"f","f"
2015-04-24,43,"O-G31",6,"f","f"
2015-04-24,41,"O-G32",6,"f","f"
2015-04-24,40,"O-G33",6,"m","m"
2015-04-24,48,"O-G34",6,"f","f"
2015-04-24,45,"O-G35",6,"f","f"
2015-04-24,46,"O-G36",6,"m","f"
2015-04-24,43,"O-G37",6,"f","f"
2015-04-24,44,"O-G39",6,"f","f"
2015-04-24,41,"O-G40",6,"m","m"
2015-04-24,39,"O-G41",6,"u","u"
2015-04-24,42,"R-R55",6,"f","f"
2015-04-24,44,"R-R56",6,"m","m"
2015-04-24,45,"R-R57",6,"f","f"
2015-04-24,46,"R-R59",6,"f","f"
2015-04-24,43,"R-R60",6,"f","f"
2015-04-24,45,"R-R61",6,"f","f"
2015-04-24,38,"R-R62",6,"u","u"
2015-04-24,40,"R-R63",6,"m","m"
2015-04-24,42,"R-R65",6,"m","m"
2015-04-24,41,"R-R66",6,"f","m"
2015-04-24,40,"R-R67",6,"m","f"
2015-04-24,40,"R-R69",6,"f","f"
2015-04-24,43,"R-R70",6,"m","m"
2015-04-24,38,"R-R71",6,"u","u"
2015-04-24,41,"R-R72",6,"m","m"
2015-04-24,41,"R-R73",6,"m","m"
2015-04-24,45,"R-R74",6,"m","m"
2015-04-24,41,"R-R75",6,"m","f"
2015-04-24,45,"R-R76",6,"f","f"
2015-04-24,45,"R-R77",6,"f","f"
2015-04-24,39,"R-R79",6,"u","u"
2015-04-24,44,"R-R90",6,"f","f"
2015-04-24,44,"R-R91",6,"f","f"
2015-04-24,42,"R-R92",6,"m","m"
2015-04-24,40,"R-R93",6,"m","m"
2015-04-24,45,"R-R94",6,"f","f"
2015-04-24,44,"R-R95",6,"m","m"
2015-04-24,46,"R-R96",6,"f","f"
2015-04-24,42,"R-R97",6,"m","m"
2015-04-25,40,"R-R98",6,"m","m"
2015-04-25,47,"R-R99",6,"f","f"
2015-04-25,43,"R-P00",6,"m","m"
2015-04-25,41,"R-P01",6,"f","f"
2015-04-25,44,"R-P02",6,"f","f"
2015-04-25,40,"R-P03",6,"m","m"
2015-04-25,50,"R-P04",6,"f","f"
2015-04-25,50,"R-P05",6,"f","f"
2015-04-25,43,"R-P06",6,"f","f"
2015-04-25,41,"R-P07",6,"m","m"
2015-04-25,41,"R-P09",6,"m","m"
2015-04-25,41,"O-G42",6,"f","f"
2015-04-25,44,"O-G43",6,"m","m"
2015-04-25,46,"O-E58",6,"m","m"
2015-04-25,40,"O-G44",6,"m","m"
2015-04-25,40,"O-G45",6,"m","m"
2015-04-25,44,"O-G46",6,"m","m"
2015-04-25,45,"O-G47",6,"f","f"
2015-04-25,42,"O-G49",6,"m","m"
2015-04-25,41,"R-N98",6,"m","m"
2015-04-25,42,"O-G50",6,"f","f"
2015-04-25,41,"R-N99",6,"m","m"
2015-04-28,42,"O-G51",6,"m","m"
2015-04-28,43,"O-G52",6,"m","m"
2015-04-28,47,"O-G53",6,"f","f"
2015-04-28,42,"O-G54",6,"m","m"
2015-04-28,44,"O-G55",6,"m","m"
2015-04-28,42,"O-G56",6,"m","m"
2015-04-28,47,"O-G57",6,"f","f"
2015-04-28,40,"O-G59",6,"m","m"
2015-04-28,51,"O-G60",6,"f","f"
2015-04-28,45,"O-G61",6,"f","f"
2015-04-28,48,"R-S22",6,"f","f"
2015-04-28,41,"O-G62",6,"f","f"
2015-04-28,49,"O-G63",6,"f","f"
2015-04-28,38,"O-G64",6,"u","u"
2015-04-28,45,"O-G65",6,"m","m"
2015-04-28,42,"O-G66",6,"m","m"
2015-04-28,40,"O-G67",6,"m","m"
2015-04-28,40,"O-G69",6,"m","m"
2015-04-28,47,"O-G70",6,"f","f"
2015-04-28,43,"R-S34",6,"m","m"
2015-04-28,44,"R-P10",6,"m","m"
2015-04-28,46,"R-P11",6,"f","f"
2015-04-28,44,"R-P12",6,"m","m"
2015-04-28,39,"R-P13",6,"u","u"
2015-04-28,40,"R-P14",6,"m","m"
2015-04-28,48,"R-P15",6,"f","f"
2015-04-28,41,"R-P16",6,"m","m"
2015-04-28,45,"O-E78",6,"f","f"
2015-04-28,49,"R-P17",6,"f","f"
2015-04-28,42,"R-P19",6,"m","m"
2015-04-28,43,"R-P20",6,"m","m"
2015-04-28,45,"R-P21",6,"f","f"
2015-04-28,39,"R-P22",6,"u","u"
2015-04-28,48,"R-P23",6,"f","f"
2015-05-01,48,"R-S01",6,"f","f"
2015-05-01,48,"O-G71",6,"f","f"
2015-05-01,47,"O-G72",6,"f","f"
2015-05-01,46,"O-G73",6,"f","f"
2015-05-01,40,"O-G74",6,"f","f"
2015-05-01,44,"O-G75",6,"f","f"
2015-05-01,47,"O-G76",6,"f","f"
2015-05-01,44,"O-G77",6,"f","f"
2015-05-01,43,"O-G79",6,"f","f"
2015-05-01,47,"O-G90",6,"f","f"
2015-05-01,43,"O-G91",6,"f","f"
2015-05-01,42,"O-G92",6,"m","m"
2015-05-01,42,"O-G93",6,"f","f"
2015-05-01,41,"O-G94",6,"m","m"
2015-05-01,42,"O-G95",6,"m","m"
2015-05-01,42,"O-G96",6,"f","f"
2015-05-01,41,"O-G97",6,"m","m"
2015-05-01,44,"O-G98",6,"f","f"
2015-05-01,46,"O-G99",6,"m","m"
2015-05-01,48,"R-S11",6,"f","f"
2015-05-01,48,"O-O96",6,"m","m"
2015-05-01,45,"R-S10",6,"f","f"
2015-05-01,45,"R-S06",6,"f","f"
2015-05-01,49,"R-P24",6,"f","f"
2015-05-01,47,"R-P25",6,"f","f"
2015-05-01,45,"R-P26",6,"f","f"
2015-05-01,45,"R-P27",6,"f","f"
2015-05-01,41,"R-P29",6,"m","m"
2015-05-01,41,"R-P30",6,"m","m"
2015-05-01,43,"R-P31",6,"f","f"
2015-05-01,41,"R-P32",6,"m","m"
2015-05-01,48,"R-P33",6,"f","f"
2015-05-01,42,"R-P34",6,"f","f"
2015-05-01,47,"R-P35",6,"f","f"
2015-05-01,47,"R-P36",6,"f","f"
2015-05-01,45,"R-P37",6,"m","m"
2015-05-01,46,"R-P39",6,"f","f"
2015-05-09,42,"G-J00",7,"m","m"
2015-05-09,43,"G-J01",7,"m","m"
2015-05-09,39,"G-J02",7,"u","u"
2015-05-09,44,"O-D46",7,"f","f"
2015-05-09,41,"O-D44",7,"f","f"
2015-05-09,41,"G-J03",7,"m","m"
2015-05-09,50,"G-J04",7,"f","f"
2015-05-09,49,"G-J05",7,"f","f"
2015-05-09,44,"O-D54",7,"f","f"
2015-05-09,38,NA,7,"u","u"
2015-05-09,49,"G-J06",7,"f","f"
2015-05-09,48,"G-J07",7,"f","f"
2015-05-09,40,"G-J08",7,"m","m"
2015-05-09,44,"G-J09",7,"m","m"
2015-05-09,41,"G-J10",7,"m","m"
2015-05-09,41,"G-J11",7,"m","f"
2015-05-09,40,"G-J12",7,"m","m"
2015-05-09,45,"G-J13",7,"f","f"
2015-05-09,47,"O-D49",7,"f","f"
2015-05-09,47,"R-P40",7,"f","f"
2015-05-09,49,"R-P41",7,"f","f"
2015-05-09,39,"R-P42",7,"u","u"
2015-05-09,43,"R-P43",7,"f","f"
2015-05-09,47,"R-P44",7,"f","f"
2015-05-09,41,"G-M87",7,"m","m"
2015-05-09,45,"R-P45",7,"f","f"
2015-05-09,39,"R-P46",7,"u","u"
2015-05-09,46,"R-P47",7,"f","f"
2015-05-09,44,"R-P49",7,"m","m"
2015-05-09,45,"R-P50",7,"f","f"
2015-05-09,41,"R-P51",7,"m","m"
2015-05-09,40,"R-P52",7,"m","m"
2015-05-09,46,"R-P53",7,"f","f"
2015-05-10,41,"R-S62",7,"m","m"
2015-05-10,40,"R-P54",7,"u","m"
2015-05-10,48,"R-S70",7,"f","f"
2015-05-10,45,NA,7,"m","m"
2015-05-10,40,"R-S63",7,"m","m"
2015-05-10,41,"R-P55",7,"m","m"
2015-05-10,45,"R-S73",7,"f","f"
2015-05-10,39,"R-P56",7,"m","u"
2015-05-10,41,"R-P57",7,"m","m"
2015-05-10,42,NA,7,"m","m"
2015-05-10,45,"R-P59",7,"f","f"
2015-05-10,45,"R-P60",7,"f","f"
2015-05-10,40,"R-S67",7,"f","f"
2015-05-10,47,"R-P61",7,"f","f"
2015-05-10,43,"R-P62",7,"m","m"
2015-05-10,48,"R-P63",7,"f","f"
2015-05-10,43,"R-P64",7,"f","f"
2015-05-10,40,"R-P65",7,"m","m"
2015-05-10,48,"G-J15",7,"f","f"
2015-05-10,43,"G-J16",7,"m","m"
2015-05-10,43,"G-J17",7,"f","f"
2015-05-10,49,"G-J20",7,"f","f"
2015-05-10,45,"R-S60",7,"f","f"
2015-05-10,44,"R-N53",7,"m","m"
2015-05-10,45,"G-J21",7,"f","f"
2015-05-10,41,"G-J22",7,"m","m"
2015-05-10,41,"G-J23",7,"m","m"
2015-05-10,42,"G-J24",7,"m","m"
2015-05-10,46,"G-J25",7,"m","m"
2015-05-10,45,"R-S56",7,"f","f"
2015-05-10,47,"G-J26",7,"f","f"
2015-05-10,45,"G-J27",7,"f","f"
2015-05-10,42,"G-J29",7,"f","f"
2015-05-10,38,"G-J30",7,"u","u"
2015-05-10,40,NA,7,"m","m"
2015-05-10,46,"R-S77",7,"f","f"
2015-05-10,44,"G-J31",7,"m","m"
2015-05-10,42,"G-J32",7,"m","m"
2015-05-10,42,"G-J33",7,"m","m"
2015-05-10,42,NA,7,"m","m"
2015-05-10,47,"O-D33",7,"f","f"
2015-05-10,40,"O-D40",7,"m","m"
2015-05-10,46,"G-J34",7,"f","f"
2015-05-10,47,"O-D34",7,"f","f"
2015-05-10,49,"O-D27",7,"f","f"
2015-05-10,41,"G-J35",7,"m","m"
2015-05-10,40,"G-J36",7,"m","m"
2015-05-10,40,"G-J37",7,"m","m"
2015-05-10,43,"O-D36",7,"m","m"
2015-05-10,48,"O-D41",7,"f","f"
2015-05-10,45,"O-D43",7,"f","f"
2015-05-10,43,"G-J39",7,"f","f"
2015-05-10,43,NA,7,"m","m"
2015-05-10,38,"G-J40",7,"u","u"
2015-05-10,48,"R-N59",7,"f","f"
2015-05-10,43,"G-J41",7,"m","m"
2015-05-10,40,"G-J42",7,"m","m"
2015-05-10,45,"G-J43",7,"f","f"
2015-05-11,45,"G-J44",7,"f","f"
2015-05-11,47,"G-J45",7,"f","f"
2015-05-11,48,"G-J46",7,"f","f"
2015-05-11,40,"G-J47",7,"f","f"
2015-05-11,40,"G-J49",7,"m","m"
2015-05-11,43,"O-D56",7,"m","m"
2015-05-11,41,"G-J50",7,"m","m"
2015-05-11,44,"G-J51",7,"f","f"
2015-05-11,42,"G-J52",7,"m","m"
2015-05-11,43,"G-J53",7,"f","f"
2015-05-11,44,"R-S85",7,"f","f"
2015-05-11,44,"O-D65",7,"f","f"
2015-05-11,38,"G-J54",7,"u","u"
2015-05-11,42,"R-P66",7,"f","f"
2015-05-11,46,"R-S94",7,"f","f"
2015-05-11,41,"R-P67",7,"m","m"
2015-05-11,40,"R-P69",7,"m","m"
2015-05-11,42,"R-P70",7,"m","m"
2015-05-11,49,"R-S89",7,"f","f"
2015-05-11,40,"R-P71",7,"m","m"
2015-05-11,46,NA,7,"f","f"
2015-05-11,43,"R-S91",7,"m","m"
2015-05-11,39,"R-P72",7,"u","u"
2015-05-11,41,"R-P73",7,"m","m"
2015-05-11,42,"R-P74",7,"m","m"
2015-05-11,45,"R-S93",7,"f","f"
2015-05-11,43,"R-S92",7,"f","f"
2015-05-17,47,"G-J55",7,"f","f"
2015-05-17,40,"G-J56",7,"m","m"
2015-05-17,47,"O-G13",7,"f","f"
